# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
11284.0000 M383 5000000 1 10.0000 p6 p8 299 N p6->p8
11379.0000 M386 5000000 1 10.0000 p1 p38 299 N p1->p38
11427.5000 M375 5000000 1 390.5000 p17 p21 293 N p17->p21
11437.5000 M370 5000000 1 535.5000 p17 p21 291 N p17->p21
11444.5000 M350 5000000 1 1122.5000 p11 p27 281 N p11->p27
11469.5000 M377 5000000 2 374.5000 p18 p5 293 N p18->p15->p5
11499.0000 M390 5000000 1 20.0000 p11 p12 299 N p11->p12
11542.1000 M362 5000000 1 878.1000 p1 p6 285 N p1->p6
11555.0000 M392 5000000 1 20.0000 p3 p12 299 N p3->p12
11575.1000 M393 5000000 1 14.1000 p18 p3 299 N p18->p3
11631.2000 M265 5000000 1 3818.2000 p26 p2 236 N p26->p2
11663.4000 M356 5000000 1 1170.4000 p12 p21 280 N p12->p21
11690.0000 M397 5000000 1 10.0000 p27 p8 299 N p27->p8
11699.7000 M366 5000000 1 910.7000 p6 p33 284 N p6->p33
11709.7000 M394 5000000 3 114.7000 p11 p33 298 N p11->p20->p6->p33
11760.2000 M371 5000000 1 833.2000 p26 p29 286 N p26->p29
11780.4000 M379 5000000 1 624.4000 p1 p28 289 N p1->p28
11876.1000 M388 5000000 2 449.1000 p3 p2 292 N p3->p39->p2
11892.3000 M382 5000000 1 648.3000 p25 p9 289 N p25->p9
11896.2000 M325 5000000 1 2322.2000 p14 p28 261 N p14->p28
11900.0000 M404 5000000 1 10.0000 p37 p30 299 N p37->p30
12104.3000 M405 5000000 1 188.3000 p0 p5 296 N p0->p5
12149.0000 M412 5000000 2 20.0000 p9 p26 299 N p9->p28->p26
12221.0000 M408 5000000 3 223.0000 p34 p36 296 N p34->p3->p16->p36
12255.8000 M387 5000000 1 855.8000 p0 p1 285 N p0->p1
12295.9000 M399 5000000 1 555.9000 p25 p0 290 N p25->p0
12377.0000 M410 5000000 1 314.0000 p11 p37 294 N p11->p37
12382.2000 M396 5000000 1 730.2000 p16 p29 287 N p16->p29
12382.9000 M295 5000000 1 3681.9000 p21 p7 238 N p21->p7
12385.0000 M407 5000000 1 412.0000 p30 p0 293 N p30->p0
12433.8000 M326 5000000 1 2825.8000 p19 p29 252 N p19->p29
12488.5000 M391 5000000 1 978.5000 p10 p11 283 N p10->p11
12508.5000 M389 5000000 1 1056.5000 p23 p29 282 N p23->p29
12519.0000 M425 5000000 1 10.0000 p7 p13 299 N p7->p13
12548.0000 M395 5000000 1 925.0000 p24 p13 284 N p24->p13
12583.0000 M427 5000000 1 10.0000 p8 p31 299 N p8->p31
12598.4000 M402 5000000 1 763.4000 p23 p11 287 N p23->p11
12636.6000 M423 5000000 1 183.6000 p4 p0 296 N p4->p0
12702.9000 M414 5000000 1 515.9000 p24 p16 291 N p24->p16
12704.1000 M421 5000000 1 309.1000 p5 p13 294 N p5->p13
12712.5000 M430 5000000 3 48.5000 p23 p17 299 N p23->p29->p11->p17
12725.5000 M431 5000000 1 28.5000 p0 p21 299 N p0->p21
12741.0000 M432 5000000 1 10.0000 p6 p30 299 N p6->p30
12778.1000 M433 5000000 2 20.1000 p4 p15 299 N p4->p39->p15
12799.5000 M428 5000000 1 194.5000 p4 p24 296 N p4->p24
12838.8000 M434 5000000 4 46.8000 p26 p15 299 N p26->p19->p3->p36->p15
12845.8000 M398 5000000 1 1136.8000 p27 p28 281 N p27->p28
12856.0000 M435 5000000 3 30.0000 p6 p17 299 N p6->p32->p35->p17
12893.0000 M374 5000000 1 1884.0000 p20 p32 268 N p20->p32
12904.6000 M429 5000000 1 273.6000 p28 p33 295 N p28->p33
